2024-04-27 16:25:19,190: 'm'
2024-04-27 16:25:19,221: 'm'
2024-04-27 16:25:19,268: 'm'
2024-04-27 16:25:19,299: 'm'
2024-04-27 16:25:19,331: 'm'
2024-04-27 16:25:19,363: 'm'
2024-04-27 16:25:19,394: 'm'
2024-04-27 16:25:19,426: 'm'
2024-04-27 16:25:19,457: 'm'
2024-04-27 16:25:19,489: 'm'
2024-04-27 16:25:19,520: 'm'
2024-04-27 16:25:19,565: 'm'
2024-04-27 16:25:19,596: 'm'
2024-04-27 16:25:19,627: 'm'
2024-04-27 16:25:19,658: 'm'
2024-04-27 16:25:19,689: 'm'
2024-04-27 16:25:19,720: 'm'
2024-04-27 16:25:19,750: 'm'
2024-04-27 16:25:19,796: 'm'
2024-04-27 16:25:19,826: 'm'
2024-04-27 16:25:19,856: 'm'
2024-04-27 16:25:19,888: 'm'
2024-04-27 16:25:19,919: 'm'
2024-04-27 16:25:19,951: 'm'
2024-04-27 16:25:19,983: 'm'
2024-04-27 16:25:20,015: 'm'
2024-04-27 16:25:20,047: 'm'
2024-04-27 16:25:20,093: 'm'
2024-04-27 16:25:20,124: 'm'
2024-04-27 16:25:20,156: 'm'
2024-04-27 16:25:20,188: 'm'
2024-04-27 16:25:20,220: 'm'
2024-04-27 16:25:20,252: 'm'
2024-04-27 16:25:20,283: 'm'
2024-04-27 16:25:20,314: 'm'
2024-04-27 16:25:20,346: 'm'
2024-04-27 16:25:20,377: 'm'
2024-04-27 16:25:20,409: 'm'
2024-04-27 16:25:20,456: 'm'
2024-04-27 16:25:20,488: 'm'
2024-04-27 16:25:20,520: 'm'
2024-04-27 16:25:20,551: 'm'
2024-04-27 16:25:20,583: 'm'
2024-04-27 16:25:20,614: 'm'
2024-04-27 16:25:20,646: 'm'
2024-04-27 16:25:20,677: 'm'
2024-04-27 16:25:20,709: 'm'
2024-04-27 16:25:20,740: 'm'
2024-04-27 16:25:20,771: 'm'
2024-04-27 16:25:20,819: 'm'
2024-04-27 16:25:20,850: 'm'
2024-04-27 16:25:20,882: 'm'
2024-04-27 16:25:20,914: 'm'
2024-04-27 16:25:20,945: 'm'
2024-04-27 16:25:20,977: 'm'
2024-04-27 16:25:21,008: 'm'
2024-04-27 16:25:21,040: 'm'
2024-04-27 16:25:21,071: 'm'
2024-04-27 16:25:21,102: 'm'
2024-04-27 16:25:21,149: 'm'
2024-04-27 16:25:21,181: 'm'
2024-04-27 16:25:21,211: 'm'
2024-04-27 16:25:21,243: 'm'
2024-04-27 16:25:21,275: 'm'
2024-04-27 16:25:21,307: 'm'
2024-04-27 16:25:21,338: 'm'
2024-04-27 16:25:21,369: 'm'
2024-04-27 16:25:21,400: 'm'
2024-04-27 16:25:21,432: 'm'
2024-04-27 16:25:21,478: 'm'
2024-04-27 16:25:21,510: 'm'
2024-04-27 16:25:21,541: 'm'
2024-04-27 16:25:21,573: 'm'
2024-04-27 16:25:21,605: 'm'
2024-04-27 16:25:21,636: 'm'
2024-04-27 16:25:21,668: 'm'
2024-04-27 16:25:21,699: 'm'
2024-04-27 16:25:21,731: 'm'
2024-04-27 16:25:21,763: 'm'
2024-04-27 16:25:21,795: 'm'
2024-04-27 16:25:21,842: 'm'
2024-04-27 16:25:21,874: 'm'
2024-04-27 16:25:21,906: 'm'
2024-04-27 16:25:21,938: 'm'
2024-04-27 16:25:21,970: 'm'
2024-04-27 16:25:22,002: 'm'
2024-04-27 16:25:22,034: 'm'
2024-04-27 16:25:22,066: 'm'
2024-04-27 16:25:22,097: 'm'
2024-04-27 16:25:22,129: 'm'
2024-04-27 16:25:22,161: 'm'
2024-04-27 16:25:22,192: 'm'
2024-04-27 16:25:22,238: 'm'
2024-04-27 16:25:22,270: 'm'
2024-04-27 16:25:22,302: 'm'
2024-04-27 16:25:22,334: 'm'
2024-04-27 16:25:22,366: 'm'
2024-04-27 16:25:22,397: 'm'
2024-04-27 16:25:22,429: 'm'
2024-04-27 16:25:22,460: 'm'
2024-04-27 16:25:22,491: 'm'
2024-04-27 16:25:22,521: 'm'
2024-04-27 16:25:22,567: 'm'
2024-04-27 16:25:22,599: 'm'
2024-04-27 16:25:22,631: 'm'
2024-04-27 16:25:22,663: 'm'
2024-04-27 16:25:22,695: 'm'
2024-04-27 16:25:22,727: 'm'
2024-04-27 16:25:22,759: 'm'
2024-04-27 16:25:22,791: 'm'
2024-04-27 16:25:22,823: 'm'
2024-04-27 16:25:22,855: 'm'
2024-04-27 16:25:22,887: 'm'
2024-04-27 16:25:22,919: 'm'
2024-04-27 16:25:22,950: 'm'
2024-04-27 16:25:22,997: 'm'
2024-04-27 16:25:23,029: 'm'
2024-04-27 16:25:23,061: 'm'
2024-04-27 16:25:23,092: 'm'
2024-04-27 16:25:23,124: 'm'
2024-04-27 16:25:23,155: 'm'
2024-04-27 16:25:23,187: 'm'
2024-04-27 16:25:23,218: 'm'
2024-04-27 16:25:23,250: 'm'
2024-04-27 16:25:23,282: 'm'
2024-04-27 16:25:23,314: 'm'
2024-04-27 16:25:23,346: 'm'
2024-04-27 16:25:23,392: 'm'
2024-04-27 16:25:23,423: 'm'
2024-04-27 16:25:23,455: 'm'
2024-04-27 16:25:23,487: 'm'
2024-04-27 16:25:23,519: 'm'
2024-04-27 16:25:23,550: 'm'
2024-04-27 16:25:23,582: 'm'
2024-04-27 16:25:23,613: 'm'
2024-04-27 16:25:23,645: 'm'
2024-04-27 16:25:23,677: 'm'
2024-04-27 16:25:23,709: 'm'
2024-04-27 16:25:23,756: 'm'
2024-04-27 16:25:23,788: 'm'
2024-04-27 16:25:23,820: 'm'
2024-04-27 16:25:23,852: 'm'
2024-04-27 16:25:23,884: 'm'
2024-04-27 16:25:23,916: 'm'
2024-04-27 16:25:23,948: 'm'
2024-04-27 16:25:23,979: 'm'
2024-04-27 16:25:24,011: 'm'
2024-04-27 16:25:24,043: 'm'
2024-04-27 16:25:24,075: 'm'
2024-04-27 16:25:24,105: 'm'
2024-04-27 16:25:24,137: 'm'
2024-04-27 16:25:24,184: 'm'
2024-04-27 16:25:24,216: 'm'
2024-04-27 16:25:24,247: 'm'
2024-04-27 16:25:24,279: 'm'
2024-04-27 16:25:24,311: 'm'
2024-04-27 16:25:24,343: 'm'
2024-04-27 16:25:24,374: 'm'
2024-04-27 16:25:24,406: 'm'
2024-04-27 16:25:24,438: 'm'
2024-04-27 16:25:24,468: 'm'
2024-04-27 16:25:24,500: 'm'
2024-04-27 16:25:24,547: 'm'
2024-04-27 16:25:24,577: 'm'
2024-04-27 16:25:24,608: 'm'
2024-04-27 16:25:24,640: 'm'
2024-04-27 16:25:24,671: 'm'
2024-04-27 16:25:24,703: 'm'
2024-04-27 16:25:24,735: 'm'
2024-04-27 16:25:33,537: 'm'
2024-04-27 16:25:34,041: 'm'
2024-04-27 16:25:34,073: 'm'
2024-04-27 16:25:34,104: 'm'
2024-04-27 16:25:34,150: 'm'
2024-04-27 16:25:34,182: 'm'
2024-04-27 16:25:34,213: 'm'
2024-04-27 16:25:34,245: 'm'
2024-04-27 16:25:34,277: 'm'
2024-04-27 16:25:34,308: 'm'
2024-04-27 16:25:34,340: 'm'
2024-04-27 16:25:34,372: 'm'
2024-04-27 16:25:34,404: 'm'
2024-04-27 16:25:34,436: 'm'
2024-04-27 16:25:34,468: 'm'
2024-04-27 16:25:34,500: 'm'
2024-04-27 16:25:34,532: 'm'
2024-04-27 16:25:34,579: 'm'
2024-04-27 16:25:34,611: 'm'
2024-04-27 16:25:34,641: 'm'
2024-04-27 16:25:34,671: 'm'
2024-04-27 16:25:34,703: 'm'
2024-04-27 16:25:34,735: 'm'
2024-04-27 16:25:34,765: 'm'
2024-04-27 16:25:34,797: 'm'
2024-04-27 16:25:34,829: 'm'
2024-04-27 16:25:34,877: 'm'
2024-04-27 16:25:34,909: 'm'
2024-04-27 16:25:34,940: 'm'
2024-04-27 16:25:34,972: 'm'
2024-04-27 16:25:35,004: 'm'
2024-04-27 16:25:35,035: 'm'
2024-04-27 16:25:35,067: 'm'
2024-04-27 16:25:35,099: 'm'
2024-04-27 16:25:35,131: 'm'
2024-04-27 16:25:35,163: 'm'
2024-04-27 16:25:35,195: 'm'
2024-04-27 16:25:35,226: 'm'
2024-04-27 16:25:35,273: 'm'
2024-04-27 16:25:35,305: 'm'
2024-04-27 16:25:35,336: 'm'
2024-04-27 16:25:35,368: 'm'
2024-04-27 16:25:35,400: 'm'
2024-04-27 16:25:35,432: 'm'
2024-04-27 16:25:35,463: 'm'
2024-04-27 16:25:35,495: 'm'
2024-04-27 16:25:35,527: 'm'
2024-04-27 16:25:35,559: 'm'
2024-04-27 16:25:35,590: 'm'
2024-04-27 16:25:35,622: 'm'
2024-04-27 16:25:35,669: 'm'
2024-04-27 16:25:35,701: 'm'
2024-04-27 16:25:35,733: 'm'
2024-04-27 16:25:35,765: 'm'
2024-04-27 16:25:35,797: 'm'
2024-04-27 16:25:35,828: 'm'
2024-04-27 16:25:35,860: 'm'
2024-04-27 16:25:35,892: 'm'
2024-04-27 16:25:35,924: 'm'
2024-04-27 16:25:35,955: 'm'
2024-04-27 16:25:35,986: 'm'
2024-04-27 16:25:36,018: 'm'
2024-04-27 16:25:36,050: 'm'
2024-04-27 16:25:36,098: 'm'
2024-04-27 16:25:36,130: 'm'
2024-04-27 16:25:36,161: 'm'
2024-04-27 16:25:36,193: 'm'
2024-04-27 16:25:36,225: 'm'
2024-04-27 16:25:36,256: 'm'
2024-04-27 16:25:36,288: 'm'
2024-04-27 16:25:36,320: 'm'
2024-04-27 16:25:36,352: 'm'
2024-04-27 16:25:36,384: 'm'
2024-04-27 16:25:36,416: 'm'
2024-04-27 16:25:36,447: 'm'
2024-04-27 16:25:36,494: 'm'
2024-04-27 16:25:36,526: 'm'
2024-04-27 16:25:36,558: 'm'
2024-04-27 16:25:36,590: 'm'
2024-04-27 16:25:36,622: 'm'
2024-04-27 16:25:36,653: 'm'
2024-04-27 16:25:36,685: 'm'
2024-04-27 16:25:36,717: 'm'
2024-04-27 16:25:36,749: 'm'
2024-04-27 16:25:36,781: 'm'
2024-04-27 16:25:36,813: 'm'
2024-04-27 16:25:36,845: 'm'
2024-04-27 16:25:36,877: 'm'
2024-04-27 16:25:36,908: 'm'
2024-04-27 16:25:36,956: 'm'
2024-04-27 16:25:36,988: 'm'
2024-04-27 16:25:37,020: 'm'
2024-04-27 16:25:37,052: 'm'
2024-04-27 16:25:37,083: 'm'
2024-04-27 16:25:37,115: 'm'
2024-04-27 16:25:37,147: 'm'
2024-04-27 16:25:37,177: 'm'
2024-04-27 16:25:37,209: 'm'
2024-04-27 16:25:37,240: 'm'
2024-04-27 16:25:37,286: 'm'
2024-04-27 16:25:37,317: 'm'
2024-04-27 16:25:37,349: 'm'
2024-04-27 16:25:37,381: 'm'
2024-04-27 16:25:37,411: 'm'
2024-04-27 16:25:37,443: 'm'
2024-04-27 16:25:37,475: 'm'
2024-04-27 16:25:37,507: 'm'
2024-04-27 16:25:37,539: 'm'
2024-04-27 16:25:37,571: 'm'
2024-04-27 16:25:37,603: 'm'
2024-04-27 16:25:37,635: 'm'
2024-04-27 16:25:37,667: 'm'
2024-04-27 16:25:37,714: 'm'
2024-04-27 16:25:37,744: 'm'
2024-04-27 16:25:37,775: 'm'
2024-04-27 16:25:37,806: 'm'
2024-04-27 16:25:37,838: 'm'
2024-04-27 16:25:37,869: 'm'
2024-04-27 16:25:37,901: 'm'
2024-04-27 16:25:37,932: 'm'
2024-04-27 16:25:37,979: 'm'
2024-04-27 16:25:38,009: 'm'
2024-04-27 16:25:38,040: 'm'
2024-04-27 16:25:38,072: 'm'
2024-04-27 16:25:39,379: 'm'
2024-04-27 16:25:39,885: 'm'
2024-04-27 16:25:39,917: 'm'
2024-04-27 16:25:39,949: 'm'
2024-04-27 16:25:39,981: 'm'
2024-04-27 16:25:40,013: 'm'
2024-04-27 16:25:40,045: 'm'
2024-04-27 16:25:40,077: 'm'
2024-04-27 16:25:40,124: 'm'
2024-04-27 16:25:40,156: 'm'
2024-04-27 16:25:40,188: 'm'
2024-04-27 16:25:40,220: 'm'
2024-04-27 16:25:40,252: 'm'
2024-04-27 16:25:40,283: 'm'
2024-04-27 16:25:40,314: 'm'
2024-04-27 16:25:40,346: 'm'
2024-04-27 16:25:40,377: 'm'
2024-04-27 16:25:40,407: 'm'
2024-04-27 16:25:40,439: 'm'
2024-04-27 16:25:40,487: 'm'
2024-04-27 16:25:40,518: 'm'
2024-04-27 16:25:40,550: 'm'
2024-04-27 16:25:40,582: 'm'
2024-04-27 16:25:40,614: 'm'
2024-04-27 16:25:40,646: 'm'
2024-04-27 16:25:40,677: 'm'
2024-04-27 16:25:40,709: 'm'
2024-04-27 16:25:40,741: 'm'
2024-04-27 16:25:40,772: 'm'
2024-04-27 16:25:40,803: 'm'
2024-04-27 16:25:40,850: 'm'
2024-04-27 16:25:40,881: 'm'
2024-04-27 16:25:40,913: 'm'
2024-04-27 16:25:40,945: 'm'
2024-04-27 16:25:40,976: 'm'
2024-04-27 16:25:42,139: 'm'
2024-04-27 16:25:42,649: 'm'
2024-04-27 16:25:42,681: 'm'
2024-04-27 16:25:42,711: 'm'
2024-04-27 16:25:42,743: 'm'
2024-04-27 16:25:42,774: 'm'
2024-04-27 16:25:42,805: 'm'
2024-04-27 16:25:42,837: 'm'
2024-04-27 16:25:42,883: 'm'
2024-04-27 16:25:42,914: 'm'
2024-04-27 16:25:42,945: 'm'
2024-04-27 16:25:42,977: 'm'
2024-04-27 16:25:43,009: 'm'
2024-04-27 16:25:43,041: 'm'
2024-04-27 16:25:43,072: 'm'
2024-04-27 16:25:43,103: 'm'
2024-04-27 16:25:43,135: 'm'
2024-04-27 16:25:43,182: 'm'
2024-04-27 16:25:43,213: 'm'
2024-04-27 16:25:43,245: 'm'
2024-04-27 16:25:43,276: 'm'
2024-04-27 16:25:43,306: 'm'
2024-04-27 16:25:43,338: 'm'
2024-04-27 16:25:43,369: 'm'
2024-04-27 16:25:43,401: 'm'
2024-04-27 16:25:43,433: 'm'
2024-04-27 16:25:43,465: 'm'
2024-04-27 16:25:43,511: 'm'
2024-04-27 16:25:43,542: 'm'
2024-04-27 16:25:43,574: 'm'
2024-04-27 16:25:43,605: 'm'
2024-04-27 16:25:43,636: 'm'
2024-04-27 16:25:43,668: 'm'
2024-04-27 16:25:43,700: 'm'
2024-04-27 16:25:43,732: 'm'
2024-04-27 16:25:43,764: 'm'
2024-04-27 16:25:45,701: 'm'
2024-04-27 16:25:46,212: 'm'
2024-04-27 16:25:46,244: 'm'
2024-04-27 16:25:46,276: 'm'
2024-04-27 16:25:46,307: 'm'
2024-04-27 16:25:46,338: 'm'
2024-04-27 16:25:46,369: 'm'
2024-04-27 16:25:46,401: 'm'
2024-04-27 16:25:46,447: 'm'
2024-04-27 16:25:46,478: 'm'
2024-04-27 16:25:46,510: 'm'
2024-04-27 16:25:46,542: 'm'
2024-04-27 16:25:46,573: 'm'
2024-04-27 16:25:46,604: 'm'
2024-04-27 16:25:46,636: 'm'
2024-04-27 16:25:46,668: 'm'
2024-04-27 16:25:46,699: 'm'
2024-04-27 16:25:46,731: 'm'
2024-04-27 16:25:46,777: 'm'
2024-04-27 16:25:46,808: 'm'
2024-04-27 16:25:46,840: 'm'
2024-04-27 16:25:49,207: 'm'
2024-04-27 16:25:49,716: 'm'
2024-04-27 16:25:49,748: 'm'
2024-04-27 16:25:49,780: 'm'
2024-04-27 16:25:49,812: 'm'
2024-04-27 16:25:49,844: 'm'
2024-04-27 16:25:49,876: 'm'
2024-04-27 16:25:49,907: 'm'
2024-04-27 16:25:49,939: 'm'
2024-04-27 16:25:49,986: 'm'
2024-04-27 16:25:50,017: 'm'
2024-04-27 16:25:50,049: 'm'
